id,address,match_type,suburb_name,sa2_code
2953,"10A  Kenny Road, Remuera, Auckland City",containment_match,Remuera West,139400
3645,"10A Burt Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
3927,"10A Clensmore Place, Torbay, North Shore City",containment_match,Torbay West,117201
2202,"10A Deverell Place, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
1159,"10a First Avenue, Stanley Point, Devonport, North Shore City",containment_match,Stanley Point,131400
2923,"10A Haig Avenue, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
3627,"10A Mescal St, Massey, Waitakere City",containment_match,Massey West,121701
327,"10A Rosier Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
1914,"10A Ussher Place, Pakuranga Heights, Manukau City",containment_match,Pakuranga Heights East,150700
2623,"10A Victoria Road, Devonport, North Shore City",containment_match,Devonport,133000
511,"10B Colenso Place, Mission Bay, Auckland City",containment_match,Mission Bay,141101
2541,"10b Hollowout Street, Takanini, Papakura",containment_match,Takanini East,162102
1734,"10B Keate Place, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
3642,"10B Powell Place, Henderson, Waitakere City",containment_match,Henderson West,126702
3473,"10C George Street, Mangere East, Manukau City",containment_match,Māngere East,153301
988,"10c Helvetia Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
783,"10C/125A Hobson Street, Auckland Central, Auckland City",no_match,,
486,"10D Vic Butler Street, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
2780,"10E Prince Regent Drive, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
1240,"11 Airey Place, Torbay, North Shore City",containment_match,Torbay West,117201
3765,"11 Atalanta Way, Beachlands, Manukau City",no_match,,
1980,"11 Bankside Road, Millwater, Rodney",containment_match,Millwater North,112902
2596,"11 Barrier View Road, Leigh, Rodney",containment_match,Burleigh,307802
2319,"11 Belvedere Place, Warkworth, Rodney",containment_match,Warkworth West,111100
3506,"11 Bernora Crescent, Bombay, Franklin",containment_match,Bombay Hills,166301
3032,"11 Black Shed Road, Flat Bush, Manukau City",no_match,,
3368,"11 Caserta Place, Clover Park, Manukau City",containment_match,Clover Park East,157702
1150,"11 Charlotte Street, Eden Terrace, Auckland City",containment_match,Eden Terrace,136001
3799,"11 Cornwall Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
3048,"11 Crescent Road West, Ostend, Waiheke Island",containment_match,Ostend,148700
1394,"11 Cyperus Street, Flat Bush, Manukau City",no_match,,
3626,"11 Daisy Burrell Drive, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
2717,"11 Dotterel Place, Westgate, Waitakere City",containment_match,Westgate South,119600
1575,"11 Elgin Place, Red Beach, Rodney",containment_match,Red Beach West,113900
2613,"11 Finchley Road, Torbay, North Shore City",containment_match,Torbay West,117201
3323,"11 Foyle Place, Glendene, Waitakere City",containment_match,Glendene South,129501
245,"11 Franklin Road, Freemans Bay, Auckland City",containment_match,Freemans Bay,131801
582,"11 Freyberg Crescent, Pukekohe, Franklin",containment_match,Pukekohe West,165501
3878,"11 Gibson Road, Tuakau, Franklin",containment_match,Tuakau Rural,169901
3195,"11 Glucina Place, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
2125,"11 Graham Tagg Close, Pahurehure, Papakura",containment_match,Pahurehure,163100
2291,"11 Hardie Street, Mangere, Manukau City",containment_match,Māngere West,148901
1107,"11 Heard Road, Ardmore, Papakura",containment_match,Ardmore,162300
266,"11 Hereford Lane, Ararimu, Franklin",containment_match,Ararimu,166400
1869,"11 Horomia Road, Karaka, Franklin",containment_match,Pakaraka,103600
3332,"11 Judge Street, Parnell, Auckland City",containment_match,Parnell East,137400
3407,"11 Kelgary Place, Wellsford, Rodney",containment_match,Wellsford,110501
3805,"11 Kilcar Place, Massey, Waitakere City",containment_match,Massey West,121701
710,"11 Lawndale Place, St Heliers, Auckland City",no_match,,
1068,"11 Liverpool Street, Auckland Central, Auckland City",no_match,,
2194,"11 Mulroy Place, Pinehill, North Shore City",containment_match,Pinehill South,118502
3191,"11 Ngatira Place, Clendon Park, Manukau City",containment_match,Clendon Park West,159500
895,"11 Oscar Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
2713,"11 Paine Place, Mangere, Manukau City",containment_match,Māngere West,148901
2622,"11 Palliser Lane, Browns Bay, North Shore City",containment_match,Browns Bay Central,118300
1077,"11 Palmerston Road, Birkenhead, North Shore City",containment_match,Birkenhead West,125201
1515,"11 Pekanga Road, Millwater, Rodney",containment_match,Millwater North,112902
1854,"11 Pohutukawa Avenue, Shelly Park, Manukau City",containment_match,Shelly Park,154300
134,"11 Rutgers Place, Albany, North Shore City",containment_match,Albany West,117400
3182,"11 Schofield Street, Grey Lynn, Auckland City",containment_match,Grey Lynn West,132100
464,"11 Sentinel road, Herne Bay, Auckland City",containment_match,Herne Bay,129700
1284,"11 Sharon Road, Waiake, North Shore City",containment_match,Waiake,117900
262,"11 Shuttleworth Place, Manly, Rodney",containment_match,Manly East,115800
2582,"11 Siota Crescent, Kohimarama, Auckland City",containment_match,Mara,233900
1602,"11 St Johns Road, Meadowbank, Auckland City",containment_match,Meadowbank West,141900
74,"11 Stanley Point Road, Devonport, North Shore City",containment_match,Devonport,133000
53,"11 The Parade, Saint Heliers, Auckland City",containment_match,Saint Heliers West,142700
3070,"11 Tukutata Crescent, Milldale, Rodney",containment_match,Milldale,113401
577,"11 Vista Motu, Red Beach, Rodney",containment_match,Red Beach West,113900
3127,"11 Waikaha Street, Pokeno, Franklin",containment_match,Pōkeno Rural,170201
3049,"11 Wainui Avenue, Point Chevalier, Auckland City",containment_match,Point Chevalier West,129201
1645,"11 Waitai Crescent, Warkworth, Rodney",containment_match,Warkworth West,111100
4061,"11 Waotapuke Place, Papakura, Papakura",containment_match,Papakura West,162800
2123,"11&13 Tabitha Cres, Henderson, Waitakere City",containment_match,Henderson West,126702
2660,"11/21 Lupton Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
628,"11/4163 Great North Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
761,"11/8 Dock Street, Auckland Central, Auckland City",no_match,,
3046,"110 Canongate Street, Birkdale, North Shore City",containment_match,Birkdale North,122801
1373,"110 Helenslee Road, Pokeno, Franklin",containment_match,Pōkeno Rural,170201
921,"110 Lake Road, Belmont, North Shore City",containment_match,Belmont,129300
543,"110 Lisle Farm Drive, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1952,"110/6A Nugent Street, Grafton, Auckland City",containment_match,Grafton,136100
1990,"111 Carlisle Road, Torbay, North Shore City",containment_match,Torbay West,117201
1141,"111 Glengarry Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
3729,"111 Harataua Road, Port Albert, Rodney",no_match,,
1616,"111 Harrisville Road, Tuakau, Franklin",containment_match,Tuakau Rural,169901
2939,"111 Kiwi Road, Point Chevalier, Auckland City",containment_match,Point Chevalier West,129201
519,"111 Sycamore Drive, Sunnynook, North Shore City",containment_match,Sunnynook North,121300
2482,"111 Te Henga Road, Waitakere, Waitakere City",containment_match,Waitākere,118001
238,"1110/147 Nelson Street, Auckland Central, Auckland City",no_match,,
162,"1115 Glenbrook Road, Glenbrook, Franklin",containment_match,Glenbrook,162400
2376,"1119b Whangaparaoa Road, Tindalls Beach, Rodney",no_match,,
1365,"111b Mckinney Road, Warkworth, Rodney",containment_match,Warkworth West,111100
44,"111C Grand Drive, Remuera, Auckland City",containment_match,Remuera West,139400
3313,"112 Anderson Road, Matakana, Rodney",containment_match,Matakana Island,190800
2736,"112 Eskdale Road, Birkdale, North Shore City",containment_match,Birkdale North,122801
1314,"112 Potter Road, Dairy Flat, Rodney",containment_match,Dairy Flat West,113500
2095,"112 Valley Road, Pukekohe, Franklin",containment_match,Pukekohe West,165501
1705,"112 Victoria Avenue, Remuera, Auckland City",containment_match,Remuera West,139400
375,"112 Whangaparaoa Road, Red Beach, Rodney",containment_match,Red Beach West,113900
1648,"1-12/4-6 Riddell Road, Glendowie, Auckland City",containment_match,Glendowie North,144001
107,"1-12/4-6 Riddell Road, Glendowie, Auckland City",containment_match,Glendowie North,144001
3682,"113 Aviemore Drive, Highland Park, Manukau City",containment_match,Highland Park,151301
3255,"113/241 Flat Bush School Road, Flat Bush, Manukau City",no_match,,
2248,"113B Grand Drive, Remuera, Auckland City",containment_match,Remuera West,139400
2483,"114 and 114A Browns Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
1290,"114 Old Wairoa Road, Papakura, Papakura",containment_match,Papakura West,162800
2430,"114A Carnoustie Drive, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
504,"114A Riversdale Road, Avondale, Auckland City",containment_match,Avondale,327500
3208,"114B Carnoustie Drive, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
1576,"114C Carnoustie Drive, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
2871,"115 Galloway Road, Karaka, Franklin",containment_match,Pakaraka,103600
51,"115 Kaipara Portage Road, Riverhead, Rodney",containment_match,Riverhead,115901
4049,"115 Kyle Road, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
111,"115 Otuwairoa Esplanade, Papakura, Papakura",containment_match,Papakura West,162800
183,"115 Thomas Road, Flat Bush, Manukau City",no_match,,
121,"116 Te Napi Drive, Conifer Grove, Papakura",containment_match,Conifer Grove West,161800
3924,"1-16, 99 Marne Road, Papakura, Papakura",no_match,,
1992,"116-118 Browns Road, Manurewa, Manukau City",containment_match,Manurewa East,160800
1057,"1166 Leigh Road, Matakana, Rodney",containment_match,Matakana Island,190800
500,"1169 Whangaparaoa Road, Gulf Harbour, Rodney",containment_match,Gulf Harbour North,115700
3704,"116A Ladies Mile, Ellerslie, Auckland City",containment_match,Ellerslie West,144201
2901,"116B Totara Road, Whenuapai, Waitakere City",containment_match,Whenuapai,117001
586,"117 Bushlands Park Drive, Albany, North Shore City",containment_match,Albany West,117400
2107,"117 Hamilton Drive, Waiuku, Franklin",containment_match,Waiuku East,164800
1272,"117 Hunterville Road, Waiheke Island, Waiheke Island",containment_match,Bays Waiheke Island,147300
2928,"117 Otuwairoa Esplanade, Papakura, Papakura",containment_match,Papakura West,162800
3702,"117 Waekahu Road, Westgate, Waitakere City",containment_match,Westgate South,119600
2898,"117B St Stephens Avenue, Parnell, Auckland City",containment_match,Parnell East,137400
4035,"118 Browns Road, Manurewa East, Manukau City",containment_match,Manurewa East,160800
112,"118 Moore Street, Howick, Manukau City",containment_match,Howick West,150400
2795,"118 Mountbatten Avenue, Hillcrest, North Shore City",containment_match,Hillcrest,200200
3067,"118 Sunset Road, Unsworth Heights, North Shore City",containment_match,Unsworth Heights West,119901
313,"118C Mount Smart Road, Royal Oak, Auckland City",containment_match,Royal Oak,231101
1653,"119 Dominion Road, Papakura, Papakura",containment_match,Papakura West,162800
744,"119 Haverstock Road, Sandringham, Auckland City",containment_match,Sandringham West,137600
2170,"119 Nelson Road, Taupaki, Rodney",containment_match,Taupaki,116401
1381,"119 Ninth View Avenue, Beachlands, Manukau City",no_match,,
4047,"119 Pioneer Road, Pokeno, Franklin",containment_match,Pōkeno Rural,170201
2171,"119D Wake Road, Coatesville, Rodney",containment_match,Coatesville,115501
3371,"11A & 11B Rountree Place, Conifer Grove, Papakura",containment_match,Conifer Grove West,161800
3616,"11A Cadman Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
739,"11a Glenfinn Place, Massey, Waitakere City",containment_match,Massey West,121701
2778,"11A Kimpton Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
1838,"11A Korma Road, Royal Oak, Auckland City",containment_match,Royal Oak,231101
1612,"11A Oates Road, Glen Eden, Waitakere City",containment_match,Glen Eden West,129600
2186,"11A, B & E Norman Lesser Drive, Saint Johns, Auckland City",no_match,,
2152,"11B Cadman Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
1079,"11B Elizabeth Avenue, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
323,"11B Huntly Road, Campbells Bay, North Shore City",containment_match,Campbells Bay,122200
3490,"11B Keldale Place, Forrest Hill, North Shore City",containment_match,Forrest Hill West,123400
3082,"11B Mimosa Place, Bucklands Beach, Manukau City",containment_match,Buckland,166200
3088,"11B Mimosa Place, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
3321,"11B Pounamu Avenue, Greenhithe, North Shore City",containment_match,Greenhithe West,118900
3089,"11C Mimosa Place, Half Moon Bay, Manukau City",containment_match,Half Moon Bay West,147800
86,"11d Glenfinn Place, Massey, Waitakere City",containment_match,Massey West,121701
3245,"11D Kimdale Place, Totara Heights, Manukau City",containment_match,Totara Heights,159000
3883,"11D Kimpton Road, Papatoetoe, Manukau City",containment_match,Papatoetoe West,154802
3031,"11D Waipani Road, Te Atatu Peninsula, Waitakere City",containment_match,Te Atatū Peninsula East,125300
819,"12 Aberfoyle Street, Epsom, Auckland City",containment_match,Epsom East,141500
79,"12 Achilles Crescent, Devonport, North Shore City",containment_match,Devonport,133000
3527,"12 Avonglen Court, Wattle Downs, Manukau City",containment_match,Wattle Downs West,161100
1687,"12 Birkley Road, Bayswater, North Shore City",containment_match,Bayswater,129400
3967,"12 Blenheim Street, Glenfield, North Shore City",containment_match,Glenfield West,123100
2188,"12 Braemar Road, Rothesay Bay, North Shore City",containment_match,Rothesay Bay,119000
897,"12 Cadman Avenue, Greenlane, Auckland City",containment_match,Greenlane South,143800
2682,"12 Campbell Road, Maraetai, Manukau City",containment_match,Mara,233900
439,"12 Chenery Road, Red Beach, Rodney",containment_match,Red Beach West,113900
2775,"12 Coppins Road, Mount Wellington, Auckland City",containment_match,Mount Wellington East,146501
2026,"12 Coubray Place, Botany Downs, Manukau City",containment_match,Botany Downs West,152201
93,"12 Domain Street, Devonport, North Shore City",containment_match,Devonport,133000
309,"12 Fairleigh Avenue, Mount Albert, Auckland City",containment_match,Mount Albert West,131900
3561,"12 Fennell Crescent, Millwater, Rodney",containment_match,Millwater North,112902
1521,"12 Firle Place, Green Bay, Waitakere City",containment_match,Green Bay South,138000
1361,"12 Francis Curtis Avenue, Blockhouse Bay, Auckland City",containment_match,Blockhouse Bay East,139501
2366,"12 Garelja Road, Henderson, Waitakere City",containment_match,Henderson West,126702
2885,"12 George Laurenson Lane, Mount Roskill, Auckland City",containment_match,Mount Roskill West,139601
3505,"12 Governor Grey Road, Snells Beach, Rodney",containment_match,Snells Beach,111700
2134,"12 Hunua Road, Papakura, Papakura",containment_match,Papakura West,162800
